production,date,capacity,gross
rent-4791,"Oct 24, 2004",83,394085.0
rent-4791,"Oct 31, 2004",55,249983.0
rent-4791,"Nov 7, 2004",63,303311.0
rent-4791,"Nov 14, 2004",73,369913.0
rent-4791,"Nov 21, 2004",60,306447.0
rent-4791,"Nov 28, 2004",81,449311.0
rent-4791,"Dec 5, 2004",68,355916.0
rent-4791,"Dec 12, 2004",78,397460.0
rent-4791,"Dec 19, 2004",78,407355.0
rent-4791,"Dec 26, 2004",84,399338.0
rent-4791,"Jan 2, 2005",102,683165.0
rent-4791,"Jan 9, 2005",90,449584.0
rent-4791,"Jan 16, 2005",90,438827.0
rent-4791,"Jan 23, 2005",61,273734.0
rent-4791,"Jan 30, 2005",66,296740.0
rent-4791,"Feb 6, 2005",52,243723.0
rent-4791,"Feb 13, 2005",73,374735.0
rent-4791,"Feb 20, 2005",92,473722.0
rent-4791,"Feb 27, 2005",85,421752.0
rent-4791,"Mar 6, 2005",63,311145.0
rent-4791,"Mar 13, 2005",77,386631.0
rent-4791,"Mar 20, 2005",96,504016.0
rent-4791,"Mar 27, 2005",98,513112.0
rent-4791,"Apr 3, 2005",89,457772.0
rent-4791,"Apr 10, 2005",70,338397.0
rent-4791,"Apr 17, 2005",69,315123.0
rent-4791,"Apr 24, 2005",70,332390.0
rent-4791,"May 1, 2005",68,318660.0
rent-4791,"May 8, 2005",62,289281.0
rent-4791,"May 15, 2005",63,282623.0
rent-4791,"May 22, 2005",71,334834.0
rent-4791,"May 29, 2005",79,385332.0
rent-4791,"Jun 1, 2003",65,280069.0
rent-4791,"Jun 8, 2003",69,303939.0
rent-4791,"Jun 15, 2003",72,319931.0
rent-4791,"Jun 22, 2003",86,373179.0
rent-4791,"Jun 29, 2003",93,396019.0
rent-4791,"Jul 6, 2003",78,335846.0
rent-4791,"Jul 13, 2003",74,331876.0
rent-4791,"Jul 20, 2003",86,379667.0
rent-4791,"Jul 27, 2003",95,414539.0
rent-4791,"Aug 3, 2003",93,403657.0
rent-4791,"Aug 10, 2003",99,430457.0
rent-4791,"Aug 17, 2003",100,354865.0
rent-4791,"Aug 24, 2003",89,386059.0
rent-4791,"Aug 31, 2003",77,365420.0
rent-4791,"Sep 7, 2003",48,213249.0
rent-4791,"Sep 14, 2003",51,213530.0
rent-4791,"Sep 21, 2003",48,261002.0
rent-4791,"Sep 28, 2003",54,241326.0
rent-4791,"Oct 5, 2003",63,278400.0
rent-4791,"Oct 12, 2003",69,345940.0
rent-4791,"Oct 19, 2003",70,320077.0
rent-4791,"Oct 26, 2003",70,312725.0
rent-4791,"Nov 2, 2003",52,236524.0
rent-4791,"Nov 9, 2003",80,357130.0
rent-4791,"Nov 16, 2003",67,302341.0
rent-4791,"Nov 23, 2003",61,276317.0
rent-4791,"Nov 30, 2003",82,417622.0
rent-4791,"Dec 7, 2003",63,308839.0
rent-4791,"Dec 14, 2003",62,303643.0
rent-4791,"Dec 21, 2003",92,378546.0
rent-4791,"Dec 28, 2003",87,508553.0
rent-4791,"Jan 4, 2004",98,541655.0
rent-4791,"Jan 11, 2004",73,338780.0
rent-4791,"Jan 18, 2004",75,332590.0
rent-4791,"Jan 25, 2004",51,231400.0
rent-4791,"Feb 1, 2004",44,194058.0
rent-4791,"Feb 8, 2004",55,232165.0
rent-4791,"Feb 15, 2004",75,390759.0
rent-4791,"Feb 22, 2004",79,343252.0
rent-4791,"Feb 29, 2004",58,258254.0
rent-4791,"Mar 7, 2004",57,251348.0
rent-4791,"Mar 14, 2004",86,376692.0
rent-4791,"Mar 21, 2004",92,417902.0
rent-4791,"Mar 28, 2004",87,390876.0
rent-4791,"Apr 4, 2004",73,326112.0
rent-4791,"Apr 11, 2004",90,404412.0
rent-4791,"Apr 18, 2004",74,346002.0
rent-4791,"Apr 25, 2004",69,307632.0
rent-4791,"May 2, 2004",67,293646.0
rent-4791,"May 9, 2004",66,285192.0
rent-4791,"May 16, 2004",64,277926.0
rent-4791,"May 23, 2004",76,322245.0
rent-4791,"May 30, 2004",77,339546.0
rent-4791,"Jun 2, 2002",56,250320.0
rent-4791,"Jun 9, 2002",59,266222.0
rent-4791,"Jun 16, 2002",64,291249.0
rent-4791,"Jun 23, 2002",74,339303.0
rent-4791,"Jun 30, 2002",75,329691.0
rent-4791,"Jul 7, 2002",65,289978.0
rent-4791,"Jul 14, 2002",67,302248.0
rent-4791,"Jul 21, 2002",75,349096.0
rent-4791,"Jul 28, 2002",76,344436.0
rent-4791,"Aug 4, 2002",73,354193.0
rent-4791,"Aug 11, 2002",94,459337.0
rent-4791,"Aug 18, 2002",97,466752.0
rent-4791,"Aug 25, 2002",95,448887.0
rent-4791,"Sep 1, 2002",94,425269.0
rent-4791,"Sep 8, 2002",56,257710.0
rent-4791,"Sep 15, 2002",60,279362.0
rent-4791,"Sep 22, 2002",73,348612.0
rent-4791,"Sep 29, 2002",75,357525.0
rent-4791,"Oct 6, 2002",72,357114.0
rent-4791,"Oct 13, 2002",83,419637.0
rent-4791,"Oct 20, 2002",90,443126.0
rent-4791,"Oct 27, 2002",77,409520.0
rent-4791,"Nov 3, 2002",66,331463.0
rent-4791,"Nov 10, 2002",87,441220.0
rent-4791,"Nov 17, 2002",78,389629.0
rent-4791,"Nov 24, 2002",76,379771.0
rent-4791,"Dec 1, 2002",100,538586.0
rent-4791,"Dec 8, 2002",88,468786.0
rent-4791,"Dec 15, 2002",90,467548.0
rent-4791,"Dec 22, 2002",93,501200.0
rent-4791,"Dec 29, 2002",103,639766.0
rent-4791,"Jan 5, 2003",90,482924.0
rent-4791,"Jan 12, 2003",69,336873.0
rent-4791,"Jan 19, 2003",81,370094.0
rent-4791,"Jan 26, 2003",59,265453.0
rent-4791,"Feb 2, 2003",58,262528.0
rent-4791,"Feb 9, 2003",63,273762.0
rent-4791,"Feb 16, 2003",79,398520.0
rent-4791,"Feb 23, 2003",77,350729.0
rent-4791,"Mar 2, 2003",64,270763.0
rent-4791,"Mar 9, 2003",64,63532.0
rent-4791,"Mar 16, 2003",89,341819.0
rent-4791,"Mar 23, 2003",82,355559.0
rent-4791,"Mar 30, 2003",79,343424.0
rent-4791,"Apr 6, 2003",55,235249.0
rent-4791,"Apr 13, 2003",69,291712.0
rent-4791,"Apr 20, 2003",75,342760.0
rent-4791,"Apr 27, 2003",82,371512.0
rent-4791,"May 4, 2003",67,258976.0
rent-4791,"May 11, 2003",51,222433.0
rent-4791,"May 18, 2003",77,341412.0
rent-4791,"May 25, 2003",84,382685.0
rent-4791,"Jun 3, 2001",77,353263.0
rent-4791,"Jun 10, 2001",72,346033.0
rent-4791,"Jun 17, 2001",76,355686.0
rent-4791,"Jun 24, 2001",83,393458.0
rent-4791,"Jul 1, 2001",80,379673.0
rent-4791,"Jul 8, 2001",86,397544.0
rent-4791,"Jul 15, 2001",85,384824.0
rent-4791,"Jul 22, 2001",94,438091.0
rent-4791,"Jul 29, 2001",96,444702.0
rent-4791,"Aug 5, 2001",86,451373.0
rent-4791,"Aug 12, 2001",97,467951.0
rent-4791,"Aug 19, 2001",98,461819.0
rent-4791,"Aug 26, 2001",96,434067.0
rent-4791,"Sep 2, 2001",91,422238.0
rent-4791,"Sep 9, 2001",67,305112.0
rent-4791,"Sep 16, 2001",30,103165.0
rent-4791,"Sep 23, 2001",49,212841.0
rent-4791,"Sep 30, 2001",75,316585.0
rent-4791,"Oct 7, 2001",87,381265.0
rent-4791,"Oct 14, 2001",77,342241.0
rent-4791,"Oct 21, 2001",78,352279.0
rent-4791,"Oct 28, 2001",84,355136.0
rent-4791,"Nov 4, 2001",68,303187.0
rent-4791,"Nov 11, 2001",78,359224.0
rent-4791,"Nov 18, 2001",71,323118.0
rent-4791,"Nov 25, 2001",85,427519.0
rent-4791,"Dec 2, 2001",68,321742.0
rent-4791,"Dec 9, 2001",76,362451.0
rent-4791,"Dec 16, 2001",75,339034.0
rent-4791,"Dec 23, 2001",87,411938.0
rent-4791,"Dec 30, 2001",101,643390.0
rent-4791,"Jan 6, 2002",94,458766.0
rent-4791,"Jan 13, 2002",83,390703.0
rent-4791,"Jan 20, 2002",84,388867.0
rent-4791,"Jan 27, 2002",76,349880.0
rent-4791,"Feb 3, 2002",62,282673.0
rent-4791,"Feb 10, 2002",72,320758.0
rent-4791,"Feb 17, 2002",87,418512.0
rent-4791,"Feb 24, 2002",94,441931.0
rent-4791,"Mar 3, 2002",76,341627.0
rent-4791,"Mar 10, 2002",85,385987.0
rent-4791,"Mar 17, 2002",89,398467.0
rent-4791,"Mar 24, 2002",90,424825.0
rent-4791,"Mar 31, 2002",92,449253.0
rent-4791,"Apr 7, 2002",86,417254.0
rent-4791,"Apr 14, 2002",69,318715.0
rent-4791,"Apr 21, 2002",76,358659.0
rent-4791,"Apr 28, 2002",71,327950.0
rent-4791,"May 5, 2002",62,260196.0
rent-4791,"May 12, 2002",56,251370.0
rent-4791,"May 19, 2002",72,329895.0
rent-4791,"May 26, 2002",72,348436.0
rent-4791,"Jun 4, 2000",61,305835.0
rent-4791,"Jun 11, 2000",71,354428.0
rent-4791,"Jun 18, 2000",71,359280.0
rent-4791,"Jun 25, 2000",78,397908.0
rent-4791,"Jul 2, 2000",79,379915.0
rent-4791,"Jul 9, 2000",72,357707.0
rent-4791,"Jul 16, 2000",78,383361.0
rent-4791,"Jul 23, 2000",86,411823.0
rent-4791,"Jul 30, 2000",90,430272.0
rent-4791,"Aug 6, 2000",95,462676.0
rent-4791,"Aug 13, 2000",98,482696.0
rent-4791,"Aug 20, 2000",85,485068.0
rent-4791,"Aug 27, 2000",93,447759.0
rent-4791,"Sep 3, 2000",91,455806.0
rent-4791,"Sep 10, 2000",62,304262.0
rent-4791,"Sep 17, 2000",68,332783.0
rent-4791,"Sep 24, 2000",68,330723.0
rent-4791,"Oct 1, 2000",64,322541.0
rent-4791,"Oct 8, 2000",80,398637.0
rent-4791,"Oct 15, 2000",80,393870.0
rent-4791,"Oct 22, 2000",82,401258.0
rent-4791,"Oct 29, 2000",75,361072.0
rent-4791,"Nov 5, 2000",68,339452.0
rent-4791,"Nov 12, 2000",80,400177.0
rent-4791,"Nov 19, 2000",73,367540.0
rent-4791,"Nov 26, 2000",85,448651.0
rent-4791,"Dec 3, 2000",64,340787.0
rent-4791,"Dec 10, 2000",82,415406.0
rent-4791,"Dec 17, 2000",75,386409.0
rent-4791,"Dec 24, 2000",79,410636.0
rent-4791,"Dec 31, 2000",101,608747.0
rent-4791,"Jan 7, 2001",92,470791.0
rent-4791,"Jan 14, 2001",86,435151.0
rent-4791,"Jan 21, 2001",81,386461.0
rent-4791,"Jan 28, 2001",75,349347.0
rent-4791,"Feb 4, 2001",82,367423.0
rent-4791,"Feb 11, 2001",84,385467.0
rent-4791,"Feb 18, 2001",92,470515.0
rent-4791,"Feb 25, 2001",98,467396.0
rent-4791,"Mar 4, 2001",81,372606.0
rent-4791,"Mar 11, 2001",92,420795.0
rent-4791,"Mar 18, 2001",100,465400.0
rent-4791,"Mar 25, 2001",98,460457.0
rent-4791,"Apr 1, 2001",93,442783.0
rent-4791,"Apr 8, 2001",83,385207.0
rent-4791,"Apr 15, 2001",93,461342.0
rent-4791,"Apr 22, 2001",91,451505.0
rent-4791,"Apr 29, 2001",94,417256.0
rent-4791,"May 6, 2001",78,371823.0
rent-4791,"May 13, 2001",70,322969.0
rent-4791,"May 20, 2001",80,377329.0
rent-4791,"May 27, 2001",93,444408.0
rent-4791,"Jun 6, 1999",78,409406.0
rent-4791,"Jun 13, 1999",76,402809.0
rent-4791,"Jun 20, 1999",78,412257.0
rent-4791,"Jun 27, 1999",87,457480.0
rent-4791,"Jul 4, 1999",69,352479.0
rent-4791,"Jul 11, 1999",79,411200.0
rent-4791,"Jul 18, 1999",80,416972.0
rent-4791,"Jul 25, 1999",87,446964.0
rent-4791,"Aug 1, 1999",88,465714.0
rent-4791,"Aug 8, 1999",89,462892.0
rent-4791,"Aug 15, 1999",93,484468.0
rent-4791,"Aug 22, 1999",94,481579.0
rent-4791,"Aug 29, 1999",82,425628.0
rent-4791,"Sep 5, 1999",84,431929.0
rent-4791,"Sep 12, 1999",66,333248.0
rent-4791,"Sep 19, 1999",73,367552.0
rent-4791,"Sep 26, 1999",81,396048.0
rent-4791,"Oct 3, 1999",75,370848.0
rent-4791,"Oct 10, 1999",87,445560.0
rent-4791,"Oct 17, 1999",87,437287.0
rent-4791,"Oct 24, 1999",89,448458.0
rent-4791,"Oct 31, 1999",81,392280.0
rent-4791,"Nov 7, 1999",77,404985.0
rent-4791,"Nov 14, 1999",85,448942.0
rent-4791,"Nov 21, 1999",83,438602.0
rent-4791,"Nov 28, 1999",94,506732.0
rent-4791,"Dec 5, 1999",80,432892.0
rent-4791,"Dec 12, 1999",83,448402.0
rent-4791,"Dec 19, 1999",86,464134.0
rent-4791,"Dec 26, 1999",86,474664.0
rent-4791,"Jan 2, 2000",100,575779.0
rent-4791,"Jan 9, 2000",97,499660.0
rent-4791,"Jan 16, 2000",92,486611.0
rent-4791,"Jan 23, 2000",85,436514.0
rent-4791,"Jan 30, 2000",81,389344.0
rent-4791,"Feb 6, 2000",82,399676.0
rent-4791,"Feb 13, 2000",86,449687.0
rent-4791,"Feb 20, 2000",95,496965.0
rent-4791,"Feb 27, 2000",97,490799.0
rent-4791,"Mar 5, 2000",79,398964.0
rent-4791,"Mar 12, 2000",94,469197.0
rent-4791,"Mar 19, 2000",101,516770.0
rent-4791,"Mar 26, 2000",97,487256.0
rent-4791,"Apr 2, 2000",87,440693.0
rent-4791,"Apr 9, 2000",81,411997.0
rent-4791,"Apr 16, 2000",85,422882.0
rent-4791,"Apr 23, 2000",96,496469.0
rent-4791,"Apr 30, 2000",95,466903.0
rent-4791,"May 7, 2000",81,395072.0
rent-4791,"May 14, 2000",68,339707.0
rent-4791,"May 21, 2000",82,407595.0
rent-4791,"May 28, 2000",84,416385.0
rent-4791,"Jun 7, 1998",101,541764.0
rent-4791,"Jun 14, 1998",102,549981.0
rent-4791,"Jun 21, 1998",100,539356.0
rent-4791,"Jun 28, 1998",102,546786.0
rent-4791,"Jul 5, 1998",92,503848.0
rent-4791,"Jul 12, 1998",100,547113.0
rent-4791,"Jul 19, 1998",101,559434.0
rent-4791,"Jul 26, 1998",101,555262.0
rent-4791,"Aug 2, 1998",101,556403.0
rent-4791,"Aug 9, 1998",101,561209.0
rent-4791,"Aug 16, 1998",102,558442.0
rent-4791,"Aug 23, 1998",101,557426.0
rent-4791,"Aug 30, 1998",97,522461.0
rent-4791,"Sep 6, 1998",95,515635.0
rent-4791,"Sep 13, 1998",84,455907.0
rent-4791,"Sep 20, 1998",86,471056.0
rent-4791,"Sep 27, 1998",88,470724.0
rent-4791,"Oct 4, 1998",82,445753.0
rent-4791,"Oct 11, 1998",97,531150.0
rent-4791,"Oct 18, 1998",91,497213.0
rent-4791,"Oct 25, 1998",91,485283.0
rent-4791,"Nov 1, 1998",84,427450.0
rent-4791,"Nov 8, 1998",89,472716.0
rent-4791,"Nov 15, 1998",95,504340.0
rent-4791,"Nov 22, 1998",88,479480.0
rent-4791,"Nov 29, 1998",101,564334.0
rent-4791,"Dec 6, 1998",90,493435.0
rent-4791,"Dec 13, 1998",89,495383.0
rent-4791,"Dec 20, 1998",94,526543.0
rent-4791,"Dec 27, 1998",99,577946.0
rent-4791,"Jan 3, 1999",102,617919.0
rent-4791,"Jan 10, 1999",100,546789.0
rent-4791,"Jan 17, 1999",94,512539.0
rent-4791,"Jan 24, 1999",90,476674.0
rent-4791,"Jan 31, 1999",91,446994.0
rent-4791,"Feb 7, 1999",91,450334.0
rent-4791,"Feb 14, 1999",93,494103.0
rent-4791,"Feb 21, 1999",101,518445.0
rent-4791,"Feb 28, 1999",92,474593.0
rent-4791,"Mar 7, 1999",90,465703.0
rent-4791,"Mar 14, 1999",101,517307.0
rent-4791,"Mar 21, 1999",101,514643.0
rent-4791,"Mar 28, 1999",102,520329.0
rent-4791,"Apr 4, 1999",98,501670.0
rent-4791,"Apr 11, 1999",101,511124.0
rent-4791,"Apr 18, 1999",85,442321.0
rent-4791,"Apr 25, 1999",86,442995.0
rent-4791,"May 2, 1999",82,414753.0
rent-4791,"May 9, 1999",73,371719.0
rent-4791,"May 16, 1999",81,417323.0
rent-4791,"May 23, 1999",85,448899.0
rent-4791,"May 30, 1999",96,410349.0
rent-4791,"Jun 8, 1997",103,551174.0
rent-4791,"Jun 15, 1997",103,550713.0
rent-4791,"Jun 22, 1997",103,550346.0
rent-4791,"Jun 29, 1997",103,551848.0
rent-4791,"Jul 6, 1997",103,557684.0
rent-4791,"Jul 13, 1997",103,558503.0
rent-4791,"Jul 20, 1997",103,561231.0
rent-4791,"Jul 27, 1997",103,560701.0
rent-4791,"Aug 3, 1997",103,561153.0
rent-4791,"Aug 10, 1997",103,562194.0
rent-4791,"Aug 17, 1997",103,563268.0
rent-4791,"Aug 24, 1997",103,562062.0
rent-4791,"Aug 31, 1997",103,563628.0
rent-4791,"Sep 7, 1997",103,561018.0
rent-4791,"Sep 14, 1997",103,564688.0
rent-4791,"Sep 21, 1997",103,563783.0
rent-4791,"Sep 28, 1997",103,563444.0
rent-4791,"Oct 5, 1997",103,563096.0
rent-4791,"Oct 12, 1997",103,569993.0
rent-4791,"Oct 19, 1997",103,563350.0
rent-4791,"Oct 26, 1997",103,563423.0
rent-4791,"Nov 2, 1997",103,563448.0
rent-4791,"Nov 9, 1997",103,563389.0
rent-4791,"Nov 16, 1997",103,563962.0
rent-4791,"Nov 23, 1997",103,562627.0
rent-4791,"Nov 30, 1997",103,566835.0
rent-4791,"Dec 7, 1997",102,562016.0
rent-4791,"Dec 14, 1997",102,561694.0
rent-4791,"Dec 21, 1997",102,563853.0
rent-4791,"Dec 28, 1997",102,598361.0
rent-4791,"Jan 4, 1998",102,605164.0
rent-4791,"Jan 11, 1998",102,563653.0
rent-4791,"Jan 18, 1998",102,562535.0
rent-4791,"Jan 25, 1998",102,553462.0
rent-4791,"Feb 1, 1998",102,551823.0
rent-4791,"Feb 8, 1998",102,554743.0
rent-4791,"Feb 15, 1998",102,551025.0
rent-4791,"Feb 22, 1998",102,560207.0
rent-4791,"Mar 1, 1998",102,563207.0
rent-4791,"Mar 8, 1998",102,554282.0
rent-4791,"Mar 15, 1998",102,550263.0
rent-4791,"Mar 22, 1998",102,551088.0
rent-4791,"Mar 29, 1998",102,551403.0
rent-4791,"Apr 5, 1998",102,553755.0
rent-4791,"Apr 12, 1998",102,553407.0
rent-4791,"Apr 19, 1998",102,556331.0
rent-4791,"Apr 26, 1998",102,553017.0
rent-4791,"May 3, 1998",102,553559.0
rent-4791,"May 10, 1998",102,551358.0
rent-4791,"May 17, 1998",102,553592.0
rent-4791,"May 24, 1998",102,553144.0
rent-4791,"May 31, 1998",102,546840.0
rent-4791,"Jun 2, 1996",102,477038.0
rent-4791,"Jun 9, 1996",102,483680.0
rent-4791,"Jun 16, 1996",102,489671.0
rent-4791,"Jun 23, 1996",102,493646.0
rent-4791,"Jun 30, 1996",102,495279.0
rent-4791,"Jul 7, 1996",102,498993.0
rent-4791,"Jul 14, 1996",102,495023.0
rent-4791,"Jul 21, 1996",102,495500.0
rent-4791,"Jul 28, 1996",102,499895.0
rent-4791,"Aug 4, 1996",102,501639.0
rent-4791,"Aug 11, 1996",102,505719.0
rent-4791,"Aug 18, 1996",102,507824.0
rent-4791,"Aug 25, 1996",102,504554.0
rent-4791,"Sep 1, 1996",102,506240.0
rent-4791,"Sep 8, 1996",102,507443.0
rent-4791,"Sep 15, 1996",102,504340.0
rent-4791,"Sep 22, 1996",102,504646.0
rent-4791,"Sep 29, 1996",102,497786.0
rent-4791,"Oct 6, 1996",102,505096.0
rent-4791,"Oct 13, 1996",102,505412.0
rent-4791,"Oct 20, 1996",102,508677.0
rent-4791,"Oct 27, 1996",102,509706.0
rent-4791,"Nov 3, 1996",102,511291.0
rent-4791,"Nov 10, 1996",102,512970.0
rent-4791,"Nov 17, 1996",102,511423.0
rent-4791,"Nov 24, 1996",102,514844.0
rent-4791,"Dec 1, 1996",102,515925.0
rent-4791,"Dec 8, 1996",102,509526.0
rent-4791,"Dec 15, 1996",102,510483.0
rent-4791,"Dec 22, 1996",102,514525.0
rent-4791,"Dec 29, 1996",102,567225.0
rent-4791,"Jan 5, 1997",102,537500.0
rent-4791,"Jan 12, 1997",102,525360.0
rent-4791,"Jan 19, 1997",102,525058.0
rent-4791,"Jan 26, 1997",102,528025.0
rent-4791,"Feb 2, 1997",102,505583.0
rent-4791,"Feb 9, 1997",102,533171.0
rent-4791,"Feb 16, 1997",102,533228.0
rent-4791,"Feb 23, 1997",102,530230.0
rent-4791,"Mar 2, 1997",102,529949.0
rent-4791,"Mar 9, 1997",102,534080.0
rent-4791,"Mar 16, 1997",102,534025.0
rent-4791,"Mar 23, 1997",102,535421.0
rent-4791,"Mar 30, 1997",102,539445.0
rent-4791,"Apr 6, 1997",102,538040.0
rent-4791,"Apr 13, 1997",102,539723.0
rent-4791,"Apr 20, 1997",102,541091.0
rent-4791,"Apr 27, 1997",102,540295.0
rent-4791,"May 4, 1997",102,540871.0
rent-4791,"May 11, 1997",102,545093.0
rent-4791,"May 18, 1997",103,547520.0
rent-4791,"May 25, 1997",103,548604.0
rent-4791,"Jun 1, 1997",103,547940.0
rent-4791,"Apr 21, 1996",97,456244.0
rent-4791,"Apr 28, 1996",100,438073.0
rent-4791,"May 5, 1996",102,389049.0
rent-4791,"May 12, 1996",102,474077.0
rent-4791,"May 19, 1996",102,465067.0
rent-4791,"May 26, 1996",102,469829.0
the-apple-doesnt-fall-4674,"Mar 31, 1996",34,23213.0
the-apple-doesnt-fall-4674,"Apr 7, 1996",23,31537.0
the-apple-doesnt-fall-4674,"Apr 14, 1996",31,43794.0
gentlemen-prefer-blondes-4294,"Apr 2, 1995",54,107358.0
gentlemen-prefer-blondes-4294,"Apr 9, 1995",71,147181.0
gentlemen-prefer-blondes-4294,"Apr 16, 1995",46,108387.0
gentlemen-prefer-blondes-4294,"Apr 23, 1995",54,116198.0
gentlemen-prefer-blondes-4294,"Apr 30, 1995",48,100603.0
holiday-4318,"Nov 19, 1995",67,21750.0
holiday-4318,"Nov 26, 1995",57,70534.0
holiday-4318,"Dec 3, 1995",66,82841.0
holiday-4318,"Dec 10, 1995",84,111325.0
holiday-4318,"Dec 17, 1995",70,94595.0
holiday-4318,"Dec 24, 1995",54,72134.0
holiday-4318,"Dec 31, 1995",56,140813.0
holiday-4318,"Jan 7, 1996",43,57059.0
holiday-4318,"Jan 14, 1996",69,90000.0
love-valour-compassion-4284,"Jun 4, 1995",55,120573.0
love-valour-compassion-4284,"Jun 11, 1995",65,157381.0
love-valour-compassion-4284,"Jun 18, 1995",64,158551.0
love-valour-compassion-4284,"Jun 25, 1995",72,173376.0
love-valour-compassion-4284,"Jul 2, 1995",69,163821.0
love-valour-compassion-4284,"Jul 9, 1995",61,140041.0
love-valour-compassion-4284,"Jul 16, 1995",67,141789.0
love-valour-compassion-4284,"Jul 23, 1995",69,145090.0
love-valour-compassion-4284,"Jul 30, 1995",51,135975.0
love-valour-compassion-4284,"Aug 6, 1995",52,113826.0
love-valour-compassion-4284,"Aug 13, 1995",70,156874.0
love-valour-compassion-4284,"Aug 20, 1995",76,160173.0
love-valour-compassion-4284,"Aug 27, 1995",69,143100.0
love-valour-compassion-4284,"Sep 3, 1995",75,160960.0
love-valour-compassion-4284,"Sep 10, 1995",80,165087.0
love-valour-compassion-4284,"Sep 17, 1995",95,237478.0
love-valour-compassion-4284,"Jan 22, 1995",97,122557.0
love-valour-compassion-4284,"Jan 29, 1995",91,229618.0
love-valour-compassion-4284,"Feb 5, 1995",77,199918.0
love-valour-compassion-4284,"Feb 12, 1995",74,185942.0
love-valour-compassion-4284,"Feb 19, 1995",78,204807.0
love-valour-compassion-4284,"Feb 26, 1995",88,226333.0
love-valour-compassion-4284,"Mar 5, 1995",78,207516.0
love-valour-compassion-4284,"Mar 12, 1995",81,214728.0
love-valour-compassion-4284,"Mar 19, 1995",78,209496.0
love-valour-compassion-4284,"Mar 26, 1995",78,210456.0
love-valour-compassion-4284,"Apr 2, 1995",67,188386.0
love-valour-compassion-4284,"Apr 9, 1995",57,149827.0
love-valour-compassion-4284,"Apr 16, 1995",65,161468.0
love-valour-compassion-4284,"Apr 23, 1995",64,164650.0
love-valour-compassion-4284,"Apr 30, 1995",59,147259.0
love-valour-compassion-4284,"May 7, 1995",56,138748.0
love-valour-compassion-4284,"May 14, 1995",51,122276.0
love-valour-compassion-4284,"May 21, 1995",63,157341.0
love-valour-compassion-4284,"May 28, 1995",56,134212.0
paul-robeson-4518,"Sep 25, 1988",48,25212.0
paul-robeson-4518,"Oct 2, 1988",35,35958.0
paul-robeson-4518,"Oct 9, 1988",28,34096.0
paul-robeson-4319,"Dec 24, 1995",41,108875.0
paul-robeson-4319,"Dec 31, 1995",70,215968.0
the-molire-comedies-12594,"Jan 15, 1995",90,90410.0
the-molire-comedies-12594,"Jan 22, 1995",94,115039.0
the-molire-comedies-12594,"Jan 29, 1995",96,105671.0
the-molire-comedies-12594,"Feb 5, 1995",83,112078.0
the-molire-comedies-12594,"Feb 12, 1995",95,131892.0
the-molire-comedies-12594,"Feb 19, 1995",95,134187.0
the-molire-comedies-12594,"Feb 26, 1995",101,139943.0
the-molire-comedies-12594,"Mar 5, 1995",100,143651.0
the-molire-comedies-12594,"Mar 12, 1995",100,145527.0
the-molire-comedies-12594,"Mar 19, 1995",100,184156.0
the-molire-comedies-12594,"Mar 26, 1995",100,185430.0
beauty-and-the-beast-4602,"Jun 3, 2007",93,784708.0
beauty-and-the-beast-4602,"Jun 10, 2007",95,826497.0
beauty-and-the-beast-4602,"Jun 17, 2007",96,856358.0
beauty-and-the-beast-4602,"Jun 24, 2007",99,924185.0
beauty-and-the-beast-4602,"Jul 1, 2007",99,960051.0
beauty-and-the-beast-4602,"Jul 8, 2007",100,1022100.0
beauty-and-the-beast-4602,"Jul 15, 2007",100,1095124.0
beauty-and-the-beast-4602,"Jul 22, 2007",100,1139499.0
beauty-and-the-beast-4602,"Jul 29, 2007",100,1041283.0
beauty-and-the-beast-4602,"Jun 4, 2006",85,629013.0
beauty-and-the-beast-4602,"Jun 11, 2006",98,763236.0
beauty-and-the-beast-4602,"Jun 18, 2006",92,677062.0
beauty-and-the-beast-4602,"Jun 25, 2006",95,718544.0
beauty-and-the-beast-4602,"Jul 2, 2006",93,708879.0
beauty-and-the-beast-4602,"Jul 9, 2006",86,682530.0
beauty-and-the-beast-4602,"Jul 16, 2006",94,730501.0
beauty-and-the-beast-4602,"Jul 23, 2006",95,734284.0
beauty-and-the-beast-4602,"Jul 30, 2006",94,757039.0
beauty-and-the-beast-4602,"Aug 6, 2006",89,706804.0
beauty-and-the-beast-4602,"Aug 13, 2006",82,659705.0
beauty-and-the-beast-4602,"Aug 20, 2006",79,633108.0
beauty-and-the-beast-4602,"Aug 27, 2006",84,615205.0
beauty-and-the-beast-4602,"Sep 3, 2006",90,655300.0
beauty-and-the-beast-4602,"Sep 10, 2006",70,428808.0
beauty-and-the-beast-4602,"Sep 17, 2006",82,503625.0
beauty-and-the-beast-4602,"Sep 24, 2006",70,507690.0
beauty-and-the-beast-4602,"Oct 1, 2006",72,538751.0
beauty-and-the-beast-4602,"Oct 8, 2006",83,664391.0
beauty-and-the-beast-4602,"Oct 15, 2006",86,674248.0
beauty-and-the-beast-4602,"Oct 22, 2006",83,658651.0
beauty-and-the-beast-4602,"Oct 29, 2006",73,573499.0
beauty-and-the-beast-4602,"Nov 5, 2006",69,548336.0
beauty-and-the-beast-4602,"Nov 12, 2006",81,668163.0
beauty-and-the-beast-4602,"Nov 19, 2006",76,613678.0
